Type,X,Y,BB Width,BB Height,filename,Image Width,Image Height
text box,750,768,1430,115,video76_6_4_shot47.jpg,3440,1440
text box,750,907,1823,58,video76_6_4_shot47.jpg,3440,1440
text box,757,1054,1892,138,video76_6_4_shot47.jpg,3440,1440
instructor,3156,5,275,194,video76_6_4_shot47.jpg,3440,1440
title,731,173,1133,148,video76_6_4_shot48.jpg,3440,1440
text box,745,401,842,62,video76_6_4_shot48.jpg,3440,1440
text box,745,491,1906,111,video76_6_4_shot48.jpg,3440,1440
text box,754,630,881,115,video76_6_4_shot48.jpg,3440,1440
text box,750,768,1430,115,video76_6_4_shot48.jpg,3440,1440
text box,750,907,1823,58,video76_6_4_shot48.jpg,3440,1440
text box,757,1054,1892,138,video76_6_4_shot48.jpg,3440,1440
instructor,3156,5,275,194,video76_6_4_shot48.jpg,3440,1440
title,731,173,1133,148,video76_6_4_shot49.jpg,3440,1440
text box,745,401,842,62,video76_6_4_shot49.jpg,3440,1440
text box,745,491,1906,111,video76_6_4_shot49.jpg,3440,1440
text box,754,630,881,115,video76_6_4_shot49.jpg,3440,1440
text box,750,768,1430,115,video76_6_4_shot49.jpg,3440,1440
text box,750,907,1823,58,video76_6_4_shot49.jpg,3440,1440
text box,757,1054,1892,138,video76_6_4_shot49.jpg,3440,1440
instructor,3156,5,275,194,video76_6_4_shot49.jpg,3440,1440
title,731,173,1133,148,video76_6_4_shot50.jpg,3440,1440
text box,745,401,842,62,video76_6_4_shot50.jpg,3440,1440
text box,745,491,1906,111,video76_6_4_shot50.jpg,3440,1440
text box,754,630,881,115,video76_6_4_shot50.jpg,3440,1440
text box,750,768,1430,115,video76_6_4_shot50.jpg,3440,1440
text box,750,907,1823,58,video76_6_4_shot50.jpg,3440,1440
text box,757,1054,1892,138,video76_6_4_shot50.jpg,3440,1440
instructor,3156,5,275,194,video76_6_4_shot50.jpg,3440,1440
title,731,173,1133,148,video76_6_4_shot51.jpg,3440,1440
text box,745,401,842,62,video76_6_4_shot51.jpg,3440,1440
text box,745,491,1906,111,video76_6_4_shot51.jpg,3440,1440
text box,754,630,881,115,video76_6_4_shot51.jpg,3440,1440
text box,750,768,1430,115,video76_6_4_shot51.jpg,3440,1440
text box,750,907,1823,58,video76_6_4_shot51.jpg,3440,1440
text box,757,1054,1892,138,video76_6_4_shot51.jpg,3440,1440
instructor,3156,5,275,194,video76_6_4_shot51.jpg,3440,1440
title,731,173,1133,148,video76_6_4_shot52.jpg,3440,1440
text box,745,401,842,62,video76_6_4_shot52.jpg,3440,1440
text box,745,491,1906,111,video76_6_4_shot52.jpg,3440,1440
text box,754,630,881,115,video76_6_4_shot52.jpg,3440,1440
text box,750,768,1430,115,video76_6_4_shot52.jpg,3440,1440
text box,750,907,1823,58,video76_6_4_shot52.jpg,3440,1440
text box,757,1054,1892,138,video76_6_4_shot52.jpg,3440,1440
instructor,3156,5,275,194,video76_6_4_shot52.jpg,3440,1440
title,731,173,1133,148,video76_6_4_shot53.jpg,3440,1440
text box,745,401,842,62,video76_6_4_shot53.jpg,3440,1440
text box,745,491,1906,111,video76_6_4_shot53.jpg,3440,1440
text box,754,630,881,115,video76_6_4_shot53.jpg,3440,1440
text box,750,768,1430,115,video76_6_4_shot53.jpg,3440,1440
text box,750,907,1823,58,video76_6_4_shot53.jpg,3440,1440
text box,757,1054,1892,138,video76_6_4_shot53.jpg,3440,1440
instructor,3156,5,275,194,video76_6_4_shot53.jpg,3440,1440
title,731,173,1133,148,video76_6_4_shot54.jpg,3440,1440
text box,745,401,842,62,video76_6_4_shot54.jpg,3440,1440
text box,745,491,1906,111,video76_6_4_shot54.jpg,3440,1440
text box,754,630,881,115,video76_6_4_shot54.jpg,3440,1440
text box,750,768,1430,115,video76_6_4_shot54.jpg,3440,1440
text box,750,907,1823,58,video76_6_4_shot54.jpg,3440,1440
text box,757,1054,1892,138,video76_6_4_shot54.jpg,3440,1440
instructor,3156,5,275,194,video76_6_4_shot54.jpg,3440,1440
title,731,173,1133,148,video76_6_4_shot55.jpg,3440,1440
text box,745,401,842,62,video76_6_4_shot55.jpg,3440,1440
text box,745,491,1906,111,video76_6_4_shot55.jpg,3440,1440
text box,754,630,881,115,video76_6_4_shot55.jpg,3440,1440
text box,750,768,1430,115,video76_6_4_shot55.jpg,3440,1440
text box,750,907,1823,58,video76_6_4_shot55.jpg,3440,1440
text box,757,1054,1892,138,video76_6_4_shot55.jpg,3440,1440
instructor,3156,5,275,194,video76_6_4_shot55.jpg,3440,1440
title,731,173,1133,148,video76_6_4_shot56.jpg,3440,1440
text box,745,401,842,62,video76_6_4_shot56.jpg,3440,1440
text box,745,491,1906,111,video76_6_4_shot56.jpg,3440,1440
text box,754,630,881,115,video76_6_4_shot56.jpg,3440,1440
text box,750,768,1430,115,video76_6_4_shot56.jpg,3440,1440
text box,750,907,1823,58,video76_6_4_shot56.jpg,3440,1440
text box,757,1054,1892,138,video76_6_4_shot56.jpg,3440,1440
instructor,3156,5,275,194,video76_6_4_shot56.jpg,3440,1440
title,731,173,1133,148,video76_6_4_shot57.jpg,3440,1440
text box,745,401,842,62,video76_6_4_shot57.jpg,3440,1440
text box,745,491,1906,111,video76_6_4_shot57.jpg,3440,1440
text box,754,630,881,115,video76_6_4_shot57.jpg,3440,1440
text box,750,768,1430,115,video76_6_4_shot57.jpg,3440,1440
text box,750,907,1823,58,video76_6_4_shot57.jpg,3440,1440
text box,757,1054,1892,138,video76_6_4_shot57.jpg,3440,1440
instructor,3156,5,275,194,video76_6_4_shot57.jpg,3440,1440
title,731,173,1133,148,video76_6_4_shot58.jpg,3440,1440
text box,745,401,842,62,video76_6_4_shot58.jpg,3440,1440
text box,745,491,1906,111,video76_6_4_shot58.jpg,3440,1440
text box,754,630,881,115,video76_6_4_shot58.jpg,3440,1440
text box,750,768,1430,115,video76_6_4_shot58.jpg,3440,1440
text box,750,907,1823,58,video76_6_4_shot58.jpg,3440,1440
text box,757,1054,1892,138,video76_6_4_shot58.jpg,3440,1440
instructor,3156,5,275,194,video76_6_4_shot58.jpg,3440,1440
title,731,173,1133,148,video76_6_4_shot59.jpg,3440,1440
text box,745,401,842,62,video76_6_4_shot59.jpg,3440,1440
text box,745,491,1906,111,video76_6_4_shot59.jpg,3440,1440
text box,754,630,881,115,video76_6_4_shot59.jpg,3440,1440
text box,750,768,1430,115,video76_6_4_shot59.jpg,3440,1440
text box,750,907,1823,58,video76_6_4_shot59.jpg,3440,1440
text box,757,1054,1892,138,video76_6_4_shot59.jpg,3440,1440
instructor,3156,5,275,194,video76_6_4_shot59.jpg,3440,1440
title,731,173,1133,148,video76_6_4_shot60.jpg,3440,1440
text box,745,401,842,62,video76_6_4_shot60.jpg,3440,1440
text box,745,491,1906,111,video76_6_4_shot60.jpg,3440,1440
text box,754,630,881,115,video76_6_4_shot60.jpg,3440,1440
text box,750,768,1430,115,video76_6_4_shot60.jpg,3440,1440
text box,750,907,1823,58,video76_6_4_shot60.jpg,3440,1440
text box,757,1054,1892,138,video76_6_4_shot60.jpg,3440,1440
instructor,3156,5,275,194,video76_6_4_shot60.jpg,3440,1440
title,731,856,974,129,video76_6_5_shot1.jpg,3440,1440
instructor,3156,5,275,194,video76_6_5_shot1.jpg,3440,1440
text box,727,1038,482,72,video76_6_5_shot1.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot10.jpg,3440,1440
picture,441,-2,2559,1437,video76_6_5_shot10.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot11.jpg,3440,1440
picture,441,-2,2559,1437,video76_6_5_shot11.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot12.jpg,3440,1440
picture,441,-2,2559,1437,video76_6_5_shot12.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot13.jpg,3440,1440
picture,1655,322,1178,1033,video76_6_5_shot13.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot14.jpg,3440,1440
picture,1655,322,1178,1033,video76_6_5_shot14.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot15.jpg,3440,1440
picture,1655,322,1178,1033,video76_6_5_shot15.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot16.jpg,3440,1440
picture,1655,322,1178,1033,video76_6_5_shot16.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot17.jpg,3440,1440
picture,1655,322,1178,1033,video76_6_5_shot17.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot18.jpg,3440,1440
picture,1655,322,1178,1033,video76_6_5_shot18.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot19.jpg,3440,1440
picture,1655,322,1178,1033,video76_6_5_shot19.jpg,3440,1440
title,731,856,974,129,video76_6_5_shot2.jpg,3440,1440
instructor,3156,5,275,194,video76_6_5_shot2.jpg,3440,1440
text box,727,1038,482,72,video76_6_5_shot2.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot20.jpg,3440,1440
picture,1655,322,1178,1033,video76_6_5_shot20.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot21.jpg,3440,1440
picture,1655,322,1178,1033,video76_6_5_shot21.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot22.jpg,3440,1440
picture,1655,322,1178,1033,video76_6_5_shot22.jpg,3440,1440
instructor,3150,0,282,179,video76_6_5_shot23.jpg,3440,1440
text box,839,299,1727,629,video76_6_5_shot23.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot24.jpg,3440,1440
text box,839,299,1727,629,video76_6_5_shot24.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot25.jpg,3440,1440
text box,839,299,1727,629,video76_6_5_shot25.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot26.jpg,3440,1440
text box,839,299,1727,629,video76_6_5_shot26.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot27.jpg,3440,1440
text box,839,299,1727,629,video76_6_5_shot27.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot28.jpg,3440,1440
text box,839,299,1727,629,video76_6_5_shot28.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot29.jpg,3440,1440
text box,839,299,1727,629,video76_6_5_shot29.jpg,3440,1440
title,731,856,974,129,video76_6_5_shot3.jpg,3440,1440
instructor,3156,5,275,194,video76_6_5_shot3.jpg,3440,1440
text box,727,1038,482,72,video76_6_5_shot3.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot30.jpg,3440,1440
text box,839,299,1727,629,video76_6_5_shot30.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot31.jpg,3440,1440
text box,839,299,1727,629,video76_6_5_shot31.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot32.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot32.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot32.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot32.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot33.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot33.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot33.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot33.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot34.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot34.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot34.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot34.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot35.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot35.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot35.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot35.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot36.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot36.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot36.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot36.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot37.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot37.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot37.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot37.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot38.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot38.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot38.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot38.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot39.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot39.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot39.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot39.jpg,3440,1440
title,731,849,979,144,video76_6_5_shot4.jpg,3440,1440
text box,722,1028,500,90,video76_6_5_shot4.jpg,3440,1440
instructor,3152,4,277,153,video76_6_5_shot4.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot40.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot40.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot40.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot40.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot41.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot41.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot41.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot41.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot42.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot42.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot42.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot42.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot43.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot43.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot43.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot43.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot44.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot44.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot44.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot44.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot45.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot45.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot45.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot45.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot46.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot46.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot46.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot46.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot47.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot47.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot47.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot47.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot48.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot48.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot48.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot48.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot49.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot49.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot49.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot49.jpg,3440,1440
title,731,849,979,144,video76_6_5_shot5.jpg,3440,1440
text box,722,1031,485,87,video76_6_5_shot5.jpg,3440,1440
instructor,3152,4,277,153,video76_6_5_shot5.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot50.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot50.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot50.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot50.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot51.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot51.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot51.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot51.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot52.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot52.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot52.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot52.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot53.jpg,3440,1440
title,737,388,1230,171,video76_6_5_shot53.jpg,3440,1440
text box,765,595,367,447,video76_6_5_shot53.jpg,3440,1440
text box,769,1084,1649,104,video76_6_5_shot53.jpg,3440,1440
title,736,382,1221,177,video76_6_5_shot54.jpg,3440,1440
text box,761,589,379,457,video76_6_5_shot54.jpg,3440,1440
text box,766,1093,1663,92,video76_6_5_shot54.jpg,3440,1440
instructor,3152,4,277,153,video76_6_5_shot54.jpg,3440,1440
title,736,382,1221,177,video76_6_5_shot55.jpg,3440,1440
text box,761,589,379,457,video76_6_5_shot55.jpg,3440,1440
text box,766,1093,1663,92,video76_6_5_shot55.jpg,3440,1440
instructor,3152,4,277,153,video76_6_5_shot55.jpg,3440,1440
title,736,382,1221,177,video76_6_5_shot56.jpg,3440,1440
text box,761,589,379,457,video76_6_5_shot56.jpg,3440,1440
text box,766,1093,1663,92,video76_6_5_shot56.jpg,3440,1440
instructor,3152,4,277,153,video76_6_5_shot56.jpg,3440,1440
title,736,382,1221,177,video76_6_5_shot57.jpg,3440,1440
text box,761,589,379,457,video76_6_5_shot57.jpg,3440,1440
text box,766,1093,1663,92,video76_6_5_shot57.jpg,3440,1440
instructor,3152,4,277,153,video76_6_5_shot57.jpg,3440,1440
title,736,382,1221,177,video76_6_5_shot58.jpg,3440,1440
text box,761,589,379,457,video76_6_5_shot58.jpg,3440,1440
text box,766,1093,1663,92,video76_6_5_shot58.jpg,3440,1440
instructor,3152,4,277,153,video76_6_5_shot58.jpg,3440,1440
title,736,382,1221,177,video76_6_5_shot59.jpg,3440,1440
text box,761,589,379,457,video76_6_5_shot59.jpg,3440,1440
text box,766,1093,1663,92,video76_6_5_shot59.jpg,3440,1440
instructor,3152,4,277,153,video76_6_5_shot59.jpg,3440,1440
picture,431,0,2566,1442,video76_6_5_shot6.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot6.jpg,3440,1440
title,736,382,1221,177,video76_6_5_shot60.jpg,3440,1440
text box,761,589,379,457,video76_6_5_shot60.jpg,3440,1440
text box,766,1093,1663,92,video76_6_5_shot60.jpg,3440,1440
instructor,3152,4,277,153,video76_6_5_shot60.jpg,3440,1440
title,736,382,1221,177,video76_6_5_shot61.jpg,3440,1440
text box,761,589,379,457,video76_6_5_shot61.jpg,3440,1440
text box,766,1093,1663,92,video76_6_5_shot61.jpg,3440,1440
instructor,3152,4,277,153,video76_6_5_shot61.jpg,3440,1440
title,736,382,1221,177,video76_6_5_shot62.jpg,3440,1440
text box,761,589,379,457,video76_6_5_shot62.jpg,3440,1440
text box,766,1093,1663,92,video76_6_5_shot62.jpg,3440,1440
instructor,3152,4,277,153,video76_6_5_shot62.jpg,3440,1440
title,736,382,1221,177,video76_6_5_shot63.jpg,3440,1440
text box,761,589,379,457,video76_6_5_shot63.jpg,3440,1440
text box,766,1093,1663,92,video76_6_5_shot63.jpg,3440,1440
instructor,3152,4,277,153,video76_6_5_shot63.jpg,3440,1440
title,736,382,1221,177,video76_6_5_shot64.jpg,3440,1440
text box,761,589,379,457,video76_6_5_shot64.jpg,3440,1440
text box,766,1093,1663,92,video76_6_5_shot64.jpg,3440,1440
instructor,3152,4,277,153,video76_6_5_shot64.jpg,3440,1440
title,736,382,1221,177,video76_6_5_shot65.jpg,3440,1440
text box,761,589,379,457,video76_6_5_shot65.jpg,3440,1440
text box,766,1093,1663,92,video76_6_5_shot65.jpg,3440,1440
instructor,3152,4,277,153,video76_6_5_shot65.jpg,3440,1440
title,739,382,1221,177,video76_6_5_shot66.jpg,3440,1440
text box,761,589,379,457,video76_6_5_shot66.jpg,3440,1440
text box,766,1093,1663,92,video76_6_5_shot66.jpg,3440,1440
instructor,3152,4,277,153,video76_6_5_shot66.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot7.jpg,3440,1440
picture,441,-2,2559,1437,video76_6_5_shot7.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot8.jpg,3440,1440
picture,441,-2,2559,1437,video76_6_5_shot8.jpg,3440,1440
instructor,3154,2,279,168,video76_6_5_shot9.jpg,3440,1440
picture,441,-2,2559,1437,video76_6_5_shot9.jpg,3440,1440
title,727,845,970,148,video76_6_6_shot1.jpg,3440,1440
text box,731,1037,584,70,video76_6_6_shot1.jpg,3440,1440
instructor,3152,4,277,153,video76_6_6_shot1.jpg,3440,1440
title,727,102,1816,216,video76_6_6_shot10.jpg,3440,1440
picture,1770,371,927,927,video76_6_6_shot10.jpg,3440,1440
text box,726,580,943,192,video76_6_6_shot10.jpg,3440,1440
text box,723,359,892,139,video76_6_6_shot10.jpg,3440,1440
text box,722,786,847,196,video76_6_6_shot10.jpg,3440,1440
text box,723,994,890,194,video76_6_6_shot10.jpg,3440,1440
instructor,3152,4,277,153,video76_6_6_shot10.jpg,3440,1440
title,727,102,1816,216,video76_6_6_shot11.jpg,3440,1440
picture,1770,371,927,927,video76_6_6_shot11.jpg,3440,1440
text box,726,580,943,192,video76_6_6_shot11.jpg,3440,1440
text box,723,359,892,139,video76_6_6_shot11.jpg,3440,1440
text box,722,786,847,196,video76_6_6_shot11.jpg,3440,1440
text box,723,994,890,194,video76_6_6_shot11.jpg,3440,1440
instructor,3152,4,277,153,video76_6_6_shot11.jpg,3440,1440
title,727,102,1816,216,video76_6_6_shot12.jpg,3440,1440
picture,1770,371,927,927,video76_6_6_shot12.jpg,3440,1440
text box,726,580,943,192,video76_6_6_shot12.jpg,3440,1440
text box,723,359,892,139,video76_6_6_shot12.jpg,3440,1440
text box,722,786,847,196,video76_6_6_shot12.jpg,3440,1440
